-8.79483	0
-8.69483	1.35463e-09
-8.59483	2.91101e-09
-8.49483	4.89802e-09
-8.39483	7.60202e-09
-8.29483	1.1404e-08
-8.19483	1.68275e-08
-8.09483	2.46031e-08
-7.99483	3.57558e-08
-7.89483	5.17243e-08
-7.79483	7.45245e-08
-7.69483	1.06972e-07
-7.59483	1.52988e-07
-7.49483	2.18005e-07
-7.39483	3.09527e-07
-7.29483	4.37869e-07
-7.19483	6.17155e-07
-7.09483	8.6663e-07
-6.99483	1.21241e-06
-6.89483	1.68978e-06
-6.79483	2.34618e-06
-6.69483	3.24511e-06
-6.59483	4.47114e-06
-6.49483	6.13643e-06
-6.39483	8.38896e-06
-6.29483	1.1423e-05
-6.19483	1.54924e-05
-6.09483	2.09271e-05
-5.99483	2.81539e-05
-5.89483	3.77218e-05
-5.79483	5.03333e-05
-5.69483	6.68827e-05
-5.59483	8.85023e-05
-5.49483	0.000116617
-5.39483	0.000153011
-5.29483	0.000199906
-5.19483	0.000260047
-5.09483	0.000336813
-4.99483	0.000434334
-4.89483	0.000557625
-4.79483	0.000712739
-4.69483	0.000906932
-4.59483	0.00114884
-4.49483	0.00144869
-4.39483	0.00181847
-4.29483	0.00227215
-4.19483	0.0028259
-4.09483	0.00349826
-3.99483	0.00431032
-3.89483	0.00528585
-3.79483	0.00645145
-3.69483	0.00783652
-3.59483	0.00947328
-3.49483	0.0113966
-3.39483	0.0136439
-3.29483	0.0162546
-3.19483	0.0192698
-3.09483	0.0227316
-2.99483	0.0266822
-2.89483	0.0311633
-2.79483	0.0362146
-2.69483	0.0418728
-2.59483	0.0481702
-2.49483	0.055133
-2.39483	0.0627803
-2.29483	0.0711219
-2.19483	0.0801572
-2.09483	0.0898737
-1.99483	0.100245
-1.89483	0.111232
-1.79483	0.122779
-1.69483	0.134813
-1.59483	0.14725
-1.49483	0.159986
-1.39483	0.172905
-1.29483	0.185876
-1.19483	0.19876
-1.09483	0.211404
-0.994826	0.223653
-0.894826	0.235348
-0.794826	0.246327
-0.694826	0.256436
-0.594826	0.265526
-0.494826	0.27346
-0.394826	0.280116
-0.294826	0.285387
-0.194826	0.289191
-0.094826	0.291465
0.00517395	0.292173
0.105174	0.291302
0.205174	0.288868
0.305174	0.284909
0.405174	0.27949
0.505174	0.272697
0.605174	0.264637
0.705174	0.255435
0.805174	0.245229
0.905174	0.234168
1.00517	0.222409
1.10517	0.210111
1.20517	0.197435
1.30517	0.184536
1.40517	0.171563
1.50517	0.158657
1.60517	0.145947
1.70517	0.133548
1.80517	0.12156
1.90517	0.110068
2.00517	0.0991428
2.10517	0.0888373
2.20517	0.0791903
2.30517	0.0702264
2.40517	0.0619568
2.50517	0.054381
2.60517	0.047488
2.70517	0.0412582
2.80517	0.0356644
2.90517	0.0306738
3.00517	0.0262495
3.10517	0.0223514
3.20517	0.0189378
3.30517	0.0159664
3.40517	0.0133952
3.50517	0.0111832
3.60517	0.00929123
3.70517	0.00768209
3.80517	0.00632118
3.90517	0.00517657
4.00517	0.00421913
4.10517	0.00342259
4.20517	0.00276344
4.30517	0.00222086
4.40517	0.00177657
4.50517	0.00141464
4.60517	0.00112131
4.70517	0.000884783
4.80517	0.00069501
4.90517	0.000543503
5.00517	0.000423141
5.10517	0.000327984
5.20517	0.000253115
5.30517	0.00019449
5.40517	0.0001488
5.50517	0.000113357
5.60517	8.59908e-05
5.70517	6.49565e-05
5.80517	4.88626e-05
5.90517	3.66039e-05
6.00517	2.7308e-05
6.10517	2.02898e-05
6.20517	1.50143e-05
6.30517	1.10659e-05
6.40517	8.12336e-06
6.50517	5.93973e-06
6.60517	4.32607e-06
6.70517	3.13855e-06
6.80517	2.26824e-06
6.90517	1.633e-06
7.00517	1.17121e-06
7.10517	8.36848e-07
7.20517	5.95709e-07
7.30517	4.2248e-07
7.40517	2.98517e-07
7.50517	2.10143e-07
7.60517	1.47372e-07
7.70517	1.02942e-07
7.80517	7.15905e-08
7.90517	4.95196e-08
8.00517	3.39937e-08
8.10517	2.30442e-08
8.20517	1.52503e-08
8.30517	9.57651e-09
8.40517	5.25076e-09
8.50517	1.67078e-09
8.60517	0
