9.32874e-85;7.39159e-83;5.57106e-81;3.99414e-79;2.72392e-77;1.76706e-75;1.09041e-73;6.40056e-72;3.5738e-70;1.89813e-68;9.58979e-67;4.60868e-65;2.10683e-63;9.16152e-62;3.78958e-60;1.49108e-58;5.58077e-57;1.98689e-55;6.7288e-54;2.16764e-52;6.64236e-51;1.93617e-49;5.36845e-48;1.41592e-46;3.55235e-45;8.47768e-44;1.92453e-42;4.15581e-41;8.53637e-40;1.66792e-38;3.10001e-37;5.48071e-36;9.21712e-35;1.47448e-33;2.24372e-32;3.24775e-31;4.47179e-30;5.85688e-29;7.29687e-28;8.64752e-27;9.74838e-26;1.04534e-24;1.06628e-23;1.03458e-22;9.54877e-22;8.38329e-21;7.00111e-20;5.56166e-19;4.20269e-18;3.02089e-17;2.06552e-16;1.34341e-15;8.31134e-15;4.89126e-14;2.73813e-13;1.45806e-12;7.38549e-12;3.55852e-11;1.63097e-10;7.1106e-10;2.94885e-09;1.16328e-08;4.36516e-08;1.55813e-07;5.29041e-07;1.70869e-06;5.24952e-06;1.53413e-05;4.26473e-05;0.000112773;0.000283664;0.000678716;0.00154475;0.00334435;0.00688735;0.013492;0.0251413;0.044564;0.0751389;0.120512;0.183858;0.266821;0.368334;0.48367;0.604146;0.717828;0.811304;0.872232;0.892002;0.867731;0.802952;0.706772;0.591772;0.471318;0.357075;0.25733;0.176403;0.115029;0.0713501;0.0420985;0.0236278;0.0126144;0.0064061;0.00309462;0.00142202;0.000621568;0.000258439;0.000102214;3.84548e-05;1.37618e-05;4.68474e-06;1.51698e-06;4.67263e-07;1.36907e-07;3.81573e-08;1.01161e-08;2.55115e-09;6.11988e-10;1.39648e-10;3.03118e-11;6.25857e-12;1.2292e-12;2.29645e-13;4.08108e-14;6.89888e-15;1.10935e-15;1.69684e-16;2.46889e-17;3.41701e-18;4.49859e-19;5.63368e-20;6.71108e-21;7.60464e-22;8.19691e-23;8.4044e-24;8.19687e-25;7.60458e-26;6.71101e-27;5.63359e-28;4.49851e-29;3.41693e-30;2.46882e-31;1.69679e-32;1.10931e-33;6.89862e-35;4.08091e-36;2.29634e-37;1.22914e-38;6.25824e-40;3.03101e-41;1.3964e-42;6.11949e-44;2.55098e-45;1.01154e-46;3.81545e-48;1.36897e-49;4.67224e-51;1.51685e-52;4.68432e-54;1.37605e-55;3.84511e-57;1.02204e-58;2.58411e-60;6.215e-62;1.42186e-63;3.09426e-65;6.40533e-67;1.26128e-68;2.36248e-70;4.20929e-72;7.13404e-74;1.15013e-75;1.76378e-77;2.57292e-79;3.57022e-81;
0;2.24358e-81;1.60909e-79;1.09778e-77;7.1243e-76;4.39809e-74;2.58274e-72;1.44276e-70;7.66657e-69;3.87531e-67;1.86341e-65;8.52333e-64;3.70859e-62;1.535e-60;6.04376e-59;2.26364e-57;8.06513e-56;2.73349e-54;8.81309e-53;2.70299e-51;7.88619e-50;2.18876e-48;5.7788e-47;1.45141e-45;3.46778e-44;7.88187e-43;1.70421e-41;3.50536e-40;6.85904e-39;1.27678e-37;2.26096e-36;3.80886e-35;6.10418e-34;9.30663e-33;1.34987e-31;1.86265e-30;2.44518e-29;3.05377e-28;3.62837e-27;4.10149e-26;4.41092e-25;4.51316e-24;4.3934e-23;4.06908e-22;3.58567e-21;3.0063e-20;2.39822e-19;1.82031e-18;1.31466e-17;9.03435e-17;5.90756e-16;3.67584e-15;2.17647e-14;1.22632e-13;6.57551e-13;3.35533e-12;1.62944e-11;7.531e-11;3.31277e-10;1.38699e-09;5.52731e-09;2.09668e-08;7.57085e-08;2.6024e-07;8.51608e-07;2.65316e-06;7.86991e-06;2.2227e-05;5.97752e-05;0.000153079;0.000373328;0.000867108;0.00191818;0.00404171;0.00811203;0.0155099;0.0282507;0.0490249;0.0810583;0.127701;0.191705;0.274241;0.373863;0.485726;0.601429;0.709746;0.798285;0.855769;0.874386;0.851528;0.790392;0.699244;0.58959;0.473803;0.362875;0.264858;0.184224;0.122107;0.0771211;0.0464109;0.0266107;0.0145364;0.00756482;0.00375017;0.00177088;0.000796496;0.000341201;0.0001392;5.40814e-05;2.00082e-05;7.04847e-06;2.3642e-06;7.55009e-07;2.2955e-07;6.64409e-08;1.83066e-08;4.80148e-09;1.19872e-09;2.84849e-10;6.4425e-11;1.38681e-11;2.84113e-12;5.53934e-13;1.0278e-13;1.81478e-14;3.04929e-15;4.87551e-16;7.41783e-17;1.07389e-17;1.47931e-18;1.93895e-19;2.41811e-20;2.86931e-21;3.23941e-22;3.47964e-23;3.55611e-24;3.45769e-25;3.19859e-26;2.81507e-27;2.35707e-28;1.87762e-29;1.42294e-30;1.0259e-31;7.03663e-33;4.59153e-34;2.85025e-35;1.68321e-36;9.45623e-38;5.05385e-39;2.5695e-40;1.24278e-41;5.71818e-43;2.50286e-44;1.04215e-45;4.12795e-47;1.55543e-48;5.57538e-50;1.90111e-51;6.1666e-53;1.90279e-54;5.5852e-56;1.55952e-57;4.14232e-59;1.04664e-60;2.51568e-62;5.75188e-64;1.25102e-65;2.5883e-67;5.09406e-69;9.53696e-71;1.69845e-72;2.87733e-74;4.63683e-76;7.10801e-78;0;
0;6.48125e-80;4.42419e-78;2.87232e-76;1.77392e-74;1.04218e-72;5.82444e-71;3.09652e-69;1.56603e-67;7.53422e-66;3.44815e-64;1.50123e-62;6.21757e-61;2.44969e-59;9.18159e-58;3.27374e-56;1.11043e-54;3.58313e-53;1.09992e-51;3.21206e-50;8.92357e-49;2.35845e-47;5.92995e-46;1.41845e-44;3.22791e-43;6.98833e-42;1.43938e-40;2.82054e-39;5.25832e-38;9.32661e-37;1.57387e-35;2.52689e-34;3.85997e-33;5.61003e-32;7.75779e-31;1.02072e-29;1.27786e-28;1.52221e-27;1.72538e-26;1.86091e-25;1.90989e-24;1.86527e-23;1.73355e-22;1.53323e-21;1.29051e-20;1.03376e-19;7.88115e-19;5.71862e-18;3.94948e-17;2.5963e-16;1.62462e-15;9.67733e-15;5.48762e-14;2.96253e-13;1.5227e-12;7.45185e-12;3.4725e-11;1.54091e-10;6.51175e-10;2.62083e-09;1.0047e-08;3.66877e-08;1.27624e-07;4.22974e-07;1.33568e-06;4.01924e-06;1.1526e-05;3.15034e-05;8.20774e-05;0.000203857;0.00048274;0.00109002;0.00234716;0.00482042;0.00944304;0.017647;0.031464;0.0535286;0.0869021;0.134646;0.199118;0.281076;0.37876;0.487262;0.598475;0.701834;0.785863;0.840222;0.857796;0.836217;0.778387;0.691842;0.587137;0.475746;0.368039;0.271811;0.191631;0.12896;0.0828315;0.0507749;0.0297011;0.0165775;0.00882761;0.00448431;0.00217284;0.00100413;0.000442519;0.000185953;7.44997e-05;2.84536e-05;1.03587e-05;3.59423e-06;1.1885e-06;3.7449e-07;1.12431e-07;3.21583e-08;8.76243e-09;2.27427e-09;5.62227e-10;1.32372e-10;2.96801e-11;6.33705e-12;1.28835e-12;2.49388e-13;4.59611e-14;8.06401e-15;1.3469e-15;2.14152e-16;3.24108e-17;4.66898e-18;6.40176e-19;8.35421e-20;1.03759e-20;1.22643e-21;1.37958e-22;1.47681e-23;1.50439e-24;1.45831e-25;1.34516e-26;1.18068e-27;9.86074e-29;7.83609e-30;5.92508e-31;4.26271e-32;2.91788e-33;1.90035e-34;1.17755e-35;6.94216e-37;3.89385e-38;2.0779e-39;1.05494e-40;5.0955e-42;2.3415e-43;1.02364e-44;4.25737e-46;1.68452e-47;6.34082e-49;2.27064e-50;7.73537e-52;2.50693e-53;7.72909e-55;2.26693e-56;6.3251e-58;1.67887e-59;4.23919e-61;1.01827e-62;2.32681e-64;5.05787e-66;1.04589e-67;2.05738e-69;3.8499e-71;6.85319e-73;1.16049e-74;1.86895e-76;0;
0;1.78264e-78;1.15803e-76;7.1549e-75;4.20533e-73;2.35133e-71;1.25067e-69;6.32839e-68;3.04625e-66;1.39496e-64;6.07689e-63;2.51843e-61;9.92911e-60;3.72412e-58;1.32884e-56;4.51087e-55;1.45677e-53;4.47577e-52;1.30826e-50;3.63807e-49;9.62512e-48;2.42272e-46;5.80185e-45;1.3219e-43;2.86557e-42;5.91021e-41;1.1598e-39;2.16549e-38;3.84709e-37;6.50305e-36;1.04597e-34;1.60082e-33;2.33132e-32;3.23075e-31;4.26049e-30;5.34663e-29;6.38522e-28;7.25707e-27;7.84961e-26;8.08076e-25;7.91749e-24;7.38365e-23;6.55422e-22;5.53803e-21;4.45446e-20;3.41083e-19;2.48642e-18;1.72569e-17;1.14038e-16;7.17573e-16;4.29971e-15;2.45358e-14;1.33347e-13;6.9028e-13;3.40378e-12;1.59895e-11;7.1562e-11;3.05178e-10;1.2402e-09;4.80342e-09;1.77328e-08;6.2406e-08;2.0939e-07;6.69918e-07;2.04402e-06;5.94854e-06;1.65143e-05;4.37421e-05;0.00011056;0.000266699;0.0006141;0.00134997;0.00283361;0.00568016;0.0108756;0.0198922;0.034763;0.0580522;0.0926501;0.141337;0.206112;0.287366;0.383087;0.488346;0.595334;0.694102;0.773995;0.825508;0.842135;0.821716;0.766901;0.684578;0.584463;0.477219;0.372631;0.27823;0.198634;0.135577;0.0884601;0.055168;0.0328812;0.018727;0.0101903;0.00529705;0.00262995;0.00124697;0.000564537;0.000243998;0.000100663;3.9634e-05;1.48909e-05;5.33771e-06;1.82519e-06;5.95271e-07;1.85145e-07;5.49089e-08;1.55255e-08;4.18472e-09;1.0751e-09;2.63237e-10;6.14197e-11;1.36548e-11;2.89225e-12;5.83602e-13;1.12173e-13;2.0536e-14;3.58064e-15;5.94554e-16;9.40105e-17;1.41542e-17;2.02904e-18;2.76929e-19;3.59826e-20;4.45082e-21;5.24072e-22;5.87386e-23;6.26644e-24;6.36304e-25;6.14949e-26;5.65624e-27;4.95128e-28;4.12472e-29;3.26999e-30;2.46696e-31;1.77104e-32;1.20987e-33;7.86468e-35;4.86461e-36;2.86305e-37;1.60332e-38;8.54298e-40;4.33105e-41;2.08912e-42;9.58775e-44;4.18644e-45;1.73918e-46;6.87397e-48;2.58483e-49;9.24729e-51;3.14738e-52;1.01914e-53;3.1395e-55;9.20092e-57;2.56531e-58;6.80433e-60;1.71697e-61;4.12166e-63;9.41257e-65;2.04489e-66;4.22625e-68;8.30925e-70;1.55413e-71;2.76523e-73;4.67933e-75;0;
0;4.66779e-77;2.88584e-75;1.69691e-73;9.49228e-72;5.0514e-70;2.55731e-68;1.23166e-66;5.64328e-65;2.45987e-63;1.02008e-61;4.02444e-60;1.51051e-58;5.39381e-57;1.83242e-55;5.92262e-54;1.82125e-52;5.32836e-51;1.48318e-49;3.92804e-48;9.89793e-47;2.37304e-45;5.41335e-44;1.17499e-42;2.42668e-41;4.76886e-40;8.91758e-39;1.58679e-37;2.68682e-36;4.32931e-35;6.63849e-34;9.68728e-33;1.34533e-31;1.77814e-30;2.23678e-29;2.67806e-28;3.05192e-27;3.31053e-26;3.41832e-25;3.36001e-24;3.14413e-23;2.80103e-22;2.37583e-21;1.91876e-20;1.47557e-19;1.0806e-18;7.53648e-18;5.00613e-17;3.1674e-16;1.90901e-15;1.09613e-14;5.99659e-14;3.12596e-13;1.55291e-12;7.35265e-12;3.31842e-11;1.4278e-10;5.85742e-10;2.29148e-09;8.54988e-09;3.04303e-08;1.0333e-07;3.34807e-07;1.03535e-06;3.05619e-06;8.61303e-06;2.31791e-05;5.9578e-05;0.000146288;0.000343204;0.000769486;0.00164908;0.00337877;0.00661972;0.0124041;0.0222339;0.0381304;0.0625757;0.0982857;0.147772;0.212704;0.293153;0.386902;0.489037;0.592046;0.686552;0.762643;0.811553;0.827317;0.807957;0.755898;0.677461;0.581611;0.478281;0.376706;0.284152;0.20525;0.141953;0.0939899;0.0595701;0.0361342;0.020974;0.0116477;0.00618749;0.0031436;0.00152719;0.000709295;0.000314879;0.000133585;5.41482e-05;2.09669e-05;7.75396e-06;2.73823e-06;9.23187e-07;2.97101e-07;9.12501e-08;2.67425e-08;7.47719e-09;1.9942e-09;5.07257e-10;1.23041e-10;2.84557e-11;6.2738e-12;1.31849e-12;2.6409e-13;5.04087e-14;9.16835e-15;1.58877e-15;2.62286e-16;4.12466e-17;6.17826e-18;8.81396e-19;1.19748e-19;1.54928e-20;1.90864e-21;2.23883e-22;2.50033e-23;2.65844e-24;2.69083e-25;2.59272e-26;2.37802e-27;2.07609e-28;1.72515e-29;1.36442e-30;1.02704e-31;7.3576e-33;5.01623e-34;3.25462e-35;2.00952e-36;1.18071e-37;6.60145e-39;3.51217e-40;1.77804e-41;8.565e-43;3.92578e-44;1.71211e-45;7.10452e-47;2.80498e-48;1.05369e-49;3.76594e-51;1.28059e-52;4.14302e-54;1.27523e-55;3.7344e-57;1.04042e-58;2.75772e-60;6.95409e-62;1.66831e-63;3.80762e-65;8.26741e-67;1.70774e-68;3.35589e-70;6.2737e-72;1.11545e-73;0;
0;1.16367e-75;6.84721e-74;3.832e-72;2.04022e-70;1.03341e-68;4.97979e-67;2.28297e-65;9.95728e-64;4.13179e-62;1.63116e-60;6.12662e-59;2.18934e-57;7.44358e-56;2.40785e-54;7.41077e-53;2.17014e-51;6.04658e-50;1.60301e-48;4.04367e-47;9.70584e-46;2.21676e-44;4.8177e-43;9.96337e-42;1.96078e-40;3.67212e-39;6.54457e-38;1.11003e-36;1.79181e-35;2.75273e-34;4.025e-33;5.60163e-32;7.42036e-31;9.35657e-30;1.12307e-28;1.28328e-27;1.39596e-26;1.44575e-25;1.42561e-24;1.33853e-23;1.19674e-22;1.01893e-21;8.26225e-21;6.38108e-20;4.69428e-19;3.28974e-18;2.19641e-17;1.39723e-16;8.46978e-16;4.89302e-15;2.69422e-14;1.41416e-13;7.07669e-13;3.37668e-12;1.53654e-11;6.66897e-11;2.76127e-10;1.09085e-09;4.11255e-09;1.47987e-08;5.08381e-08;1.66761e-07;5.22433e-07;1.56347e-06;4.47059e-06;1.22167e-05;3.19122e-05;7.97025e-05;0.00019037;0.00043495;0.00095081;0.00198912;0.00398327;0.00763709;0.0140223;0.0246606;0.0415499;0.0670816;0.103796;0.15395;0.218911;0.298473;0.390257;0.489387;0.588645;0.679186;0.751771;0.798295;0.813268;0.794877;0.745347;0.670496;0.578619;0.478983;0.380315;0.289613;0.211492;0.148086;0.0994073;0.0639637;0.0394445;0.0233075;0.0131941;0.007154;0.00371459;0.00184659;0.000878686;0.000400128;0.000174328;7.26505e-05;2.89542e-05;1.10328e-05;4.0185e-06;1.39877e-06;4.65195e-07;1.47787e-07;4.48394e-08;1.29901e-08;3.59262e-09;9.48349e-10;2.38893e-10;5.74169e-11;1.31644e-11;2.87885e-12;6.00377e-13;1.19385e-13;2.26327e-14;4.09001e-15;7.04465e-16;1.15635e-16;1.80869e-17;2.69548e-18;3.82705e-19;5.17614e-20;6.66841e-21;8.18234e-22;9.56172e-23;1.06406e-23;1.12756e-24;1.1377e-25;1.09295e-26;9.9963e-28;8.70395e-29;7.21458e-30;5.69251e-31;4.27539e-32;3.05638e-33;2.07962e-34;1.34676e-35;8.30061e-37;4.8689e-38;2.71794e-39;1.44385e-40;7.29915e-42;3.51136e-43;1.6074e-44;7.00174e-46;2.90212e-47;1.14457e-48;4.29519e-50;1.53365e-51;5.21032e-53;1.6842e-54;5.17977e-56;1.51567e-57;4.21962e-59;1.11766e-60;2.81653e-62;6.75268e-64;1.54026e-65;3.34246e-67;6.90059e-69;1.35535e-70;2.53179e-72;0;
0;2.76216e-74;1.54696e-72;8.24027e-71;4.17597e-69;2.0134e-67;9.2356e-66;4.03056e-64;1.67355e-62;6.61127e-61;2.48492e-59;8.88644e-58;3.02367e-56;9.78904e-55;3.01544e-53;8.83841e-52;2.465e-50;6.54166e-49;1.65195e-47;3.96962e-46;9.07733e-45;1.9753e-43;4.09057e-42;8.06165e-41;1.51205e-39;2.69912e-38;4.58571e-37;7.41542e-36;1.14137e-34;1.67222e-33;2.33216e-32;3.09628e-31;3.91344e-30;4.70911e-29;5.39514e-28;5.88543e-27;6.11351e-26;6.04744e-25;5.69706e-24;5.11167e-23;4.36861e-22;3.55655e-21;2.75843e-20;2.03838e-19;1.4353e-18;9.63134e-18;6.15978e-17;3.75521e-16;2.18249e-15;1.20943e-14;6.3912e-14;3.22128e-13;1.54877e-12;7.10456e-12;3.10996e-11;1.29935e-10;5.18242e-10;1.97364e-09;7.17833e-09;2.494e-08;8.27916e-08;2.62661e-07;7.96578e-07;2.3099e-06;6.40619e-06;1.69965e-05;4.31501e-05;0.000104854;0.000243935;0.000543462;0.00115979;0.00237146;0.00464714;0.00872963;0.0157235;0.027161;0.0450068;0.0715548;0.109172;0.159873;0.224751;0.303362;0.393195;0.489438;0.585158;0.672003;0.741346;0.785674;0.799922;0.782421;0.735219;0.663686;0.575515;0.47937;0.383501;0.294645;0.217378;0.153977;0.104702;0.0683335;0.0427974;0.0257169;0.0148234;0.00819428;0.00434316;0.00220663;0.00107443;0.000501231;0.000223977;9.5843e-05;3.92642e-05;1.53957e-05;5.77634e-06;2.07323e-06;7.11662e-07;2.33571e-07;7.32789e-08;2.19708e-08;6.29392e-09;1.72227e-09;4.50085e-10;1.12306e-10;2.67512e-11;6.0817e-12;1.31937e-12;2.73081e-13;5.39165e-14;1.01529e-14;1.82315e-15;3.12148e-16;5.09495e-17;7.92693e-18;1.17544e-18;1.66102e-19;2.23655e-20;2.86926e-21;3.50673e-22;4.0826e-23;4.52727e-24;4.78151e-25;4.80937e-26;4.60656e-27;4.20146e-28;3.64864e-29;3.01679e-30;2.37474e-31;1.7796e-32;1.26953e-33;8.62105e-35;5.57253e-36;3.4285e-37;2.00769e-38;1.11897e-39;5.93545e-41;2.99632e-42;1.43949e-43;6.58123e-45;2.86332e-46;1.18546e-47;4.67033e-49;1.75083e-50;6.24552e-52;2.11988e-53;6.84648e-55;2.10391e-56;6.15154e-58;1.71133e-59;4.52969e-61;1.14073e-62;2.73322e-64;6.23067e-66;1.35133e-67;2.78836e-69;5.47203e-71;0;
0;6.24309e-73;3.32815e-71;1.68749e-69;8.14042e-68;3.73618e-66;1.6315e-64;6.77849e-63;2.67959e-61;1.00786e-59;3.60692e-58;1.22824e-56;3.97964e-55;1.22696e-53;3.59959e-52;1.00488e-50;2.6695e-49;6.74848e-48;1.6235e-46;3.71693e-45;8.09861e-44;1.67937e-42;3.31437e-41;6.22578e-40;1.11311e-38;1.89431e-37;3.06868e-36;4.73212e-35;6.94682e-34;9.70874e-33;1.29184e-31;1.63663e-30;1.9743e-29;2.26789e-28;2.48091e-27;2.58469e-26;2.56479e-25;2.42423e-24;2.1828e-23;1.87246e-22;1.53044e-21;1.19198e-20;8.84747e-20;6.25923e-19;4.22113e-18;2.71395e-17;1.66381e-16;9.7274e-16;5.42442e-15;2.88567e-14;1.46471e-13;7.09499e-13;3.28043e-12;1.44803e-11;6.10356e-11;2.45724e-10;9.45078e-10;3.47336e-09;1.22011e-08;4.0976e-08;1.31599e-07;4.0428e-07;1.18834e-06;3.34309e-06;9.00379e-06;2.32218e-05;5.737e-05;0.000135805;0.000308113;0.000670183;0.00139793;0.00279706;0.00536986;0.00989419;0.0175009;0.0297243;0.0484877;0.0759825;0.114405;0.165544;0.230244;0.307851;0.395759;0.489229;0.581608;0.665002;0.73134;0.773642;0.787223;0.770541;0.725486;0.657031;0.572325;0.479481;0.386306;0.299281;0.222924;0.159627;0.109865;0.0726663;0.0461796;0.0281917;0.0165292;0.00930549;0.005029;0.00260836;0.00129803;0.000619607;0.000283625;0.000124465;5.23483e-05;2.10953e-05;8.14282e-06;3.00985e-06;1.06505e-06;3.6069e-07;1.16873e-07;3.62233e-08;1.0736e-08;3.04206e-09;8.23849e-10;2.13196e-10;5.27055e-11;1.24446e-11;2.80579e-12;6.03931e-13;1.24077e-13;2.43264e-14;4.55063e-15;8.12069e-16;1.3822e-16;2.24354e-17;3.4723e-18;5.12342e-19;7.20615e-20;9.66034e-21;1.23417e-21;1.50245e-22;1.74271e-23;1.92578e-24;2.02722e-25;2.03269e-26;1.94125e-27;1.76562e-28;1.52929e-29;1.26133e-30;9.90566e-32;7.4068e-33;5.27284e-34;3.57358e-35;2.30561e-36;1.41603e-37;8.27831e-39;4.60658e-40;2.43986e-41;1.22995e-42;5.90105e-44;2.6945e-45;1.1709e-46;4.84224e-48;1.90565e-49;7.13672e-51;2.54335e-52;8.62488e-54;2.78313e-55;8.54551e-57;2.49666e-58;6.94047e-60;1.83578e-61;4.62008e-63;1.10629e-64;2.52041e-66;5.46327e-68;1.12629e-69;0;
0;1.34375e-71;6.819e-70;3.29125e-68;1.51143e-66;6.60399e-65;2.74552e-63;1.08605e-61;4.08775e-60;1.464e-58;4.98911e-57;1.61786e-55;4.99236e-54;1.46597e-52;4.09643e-51;1.08934e-49;2.7568e-48;6.63966e-47;1.52194e-45;3.32028e-44;6.8943e-43;1.36258e-41;2.56332e-40;4.59022e-39;7.82478e-38;1.26981e-36;1.9618e-35;2.88565e-34;4.04136e-33;5.38934e-32;6.84373e-31;8.27619e-30;9.5319e-29;1.04562e-27;1.09257e-26;1.08753e-25;1.03133e-24;9.31864e-24;8.02339e-23;6.58357e-22;5.1489e-21;3.8386e-20;2.72832e-19;1.84903e-18;1.19504e-17;7.36686e-17;4.33228e-16;2.43087e-15;1.30166e-14;6.65296e-14;3.24637e-13;1.51266e-12;6.73199e-12;2.86225e-11;1.16289e-10;4.5159e-10;1.67665e-09;5.95315e-09;2.02199e-08;6.57151e-08;2.04422e-07;6.08832e-07;1.73662e-06;4.74547e-06;1.24267e-05;3.11939e-05;7.50847e-05;0.000173354;0.000384018;0.000816452;0.00166648;0.00326653;0.00615047;0.0111272;0.0193476;0.0323403;0.0519803;0.0803538;0.119492;0.170969;0.235407;0.311971;0.397984;0.488793;0.578014;0.65818;0.721726;0.762154;0.775118;0.759192;0.716126;0.650531;0.56907;0.479349;0.388766;0.303548;0.228148;0.165041;0.11489;0.0769509;0.0495791;0.0307219;0.0183047;0.0104844;0.00577134;0.00305248;0.00155079;0.000756583;0.000354354;0.000159282;6.86938e-05;2.84155e-05;1.12706e-05;4.28512e-06;1.56123e-06;5.44909e-07;1.8214e-07;5.82881e-08;1.78533e-08;5.23236e-09;1.46687e-09;3.93261e-10;1.00797e-10;2.46934e-11;5.78056e-12;1.29273e-12;2.76118e-13;5.63162e-14;1.09655e-14;2.03795e-15;3.61446e-16;6.11639e-17;9.87354e-18;1.52021e-18;2.23213e-19;3.12504e-20;4.17107e-21;5.30687e-22;6.43539e-23;7.4371e-24;8.18986e-25;8.59305e-26;8.58962e-27;8.17929e-28;7.4188e-29;6.40905e-30;5.27305e-31;4.13149e-32;3.08247e-33;2.18983e-34;1.48121e-35;9.53877e-37;5.8481e-38;3.41322e-39;1.89635e-40;1.0029e-41;5.0486e-43;2.41899e-44;1.10316e-45;4.78809e-47;1.97786e-48;7.7755e-50;2.90901e-51;1.0357e-52;3.50903e-54;1.13134e-55;3.47091e-57;1.01328e-58;2.81475e-60;7.43996e-62;1.87117e-63;4.47775e-65;1.01954e-66;2.20783e-68;0;
0;2.75448e-70;1.33067e-68;6.11426e-67;2.67314e-65;1.11202e-63;4.40174e-62;1.65792e-60;5.94208e-59;2.02656e-57;6.5771e-56;2.0313e-54;5.97018e-53;1.66989e-51;4.44514e-50;1.12615e-48;2.71536e-47;6.23159e-46;1.36121e-44;2.83021e-43;5.60147e-42;1.05534e-40;1.8928e-39;3.23197e-38;5.2541e-37;8.13246e-36;1.19857e-34;1.68211e-33;2.2481e-32;2.86144e-31;3.46891e-30;4.00566e-29;4.40622e-28;4.61752e-27;4.61047e-26;4.38651e-25;3.97722e-24;3.43698e-23;2.83117e-22;2.22333e-21;1.66475e-20;1.1887e-19;8.09532e-19;5.2591e-18;3.25971e-17;1.92805e-16;1.08846e-15;5.86612e-15;3.01875e-14;1.48367e-13;6.96603e-13;3.12518e-12;1.34005e-11;5.49328e-11;2.15343e-10;8.07493e-10;2.89723e-09;9.94927e-09;3.27113e-08;1.03e-07;3.10703e-07;8.98181e-07;2.48904e-06;6.61443e-06;1.68611e-05;4.12433e-05;9.68362e-05;0.000218312;0.000472726;0.000983491;0.00196649;0.00378009;0.00698757;0.0124247;0.0212565;0.0349992;0.0554737;0.0846595;0.124427;0.176153;0.240257;0.31575;0.399902;0.488158;0.574392;0.651532;0.712479;0.751168;0.763562;0.748336;0.707114;0.644184;0.565766;0.479004;0.390912;0.307475;0.233065;0.170224;0.119775;0.081178;0.0529849;0.0332979;0.0201434;0.0117273;0.00656901;0.00353935;0.00183378;0.000913375;0.000437217;0.000201076;8.88179e-05;3.76689e-05;1.53344e-05;5.98977e-06;2.24426e-06;8.06328e-07;2.77707e-07;9.1655e-08;2.89789e-08;8.77456e-09;2.54362e-09;7.05719e-10;1.87341e-10;4.75698e-11;1.15506e-11;2.68122e-12;5.94843e-13;1.26097e-13;2.55348e-14;4.93838e-15;9.11937e-16;1.60761e-16;2.70483e-17;4.34274e-18;6.65228e-19;9.72038e-20;1.35466e-20;1.80031e-21;2.28121e-22;2.75566e-23;3.17301e-24;3.48216e-25;3.64173e-26;3.62911e-27;3.44573e-28;3.11679e-29;2.68561e-30;2.20418e-31;1.723e-32;1.28271e-33;9.09372e-35;6.13901e-36;3.94612e-37;2.41509e-38;1.40722e-39;7.80617e-41;4.12227e-42;2.07223e-43;9.91576e-45;4.5163e-46;1.9579e-47;8.07861e-49;3.17252e-50;1.18572e-51;4.21751e-53;1.42763e-54;4.59884e-56;1.40976e-57;4.11238e-59;1.14153e-60;3.0152e-62;7.5783e-64;1.81237e-65;4.12232e-67;0;
