-8.79483	0
-8.74483	2.37708e-25
-8.69483	5.54451e-25
-8.64483	1.05429e-24
-8.59483	1.89992e-24
-8.54483	3.36412e-24
-8.49483	5.91504e-24
-8.44483	1.03614e-23
-8.39483	1.81007e-23
-8.34483	3.15451e-23
-8.29483	5.48489e-23
-8.24483	9.51507e-23
-8.19483	1.64689e-22
-8.14483	2.84395e-22
-8.09483	4.89984e-22
-8.04483	8.42242e-22
-7.99483	1.44439e-21
-7.94483	2.47125e-21
-7.89483	4.21824e-21
-7.84483	7.18329e-21
-7.79483	1.22036e-20
-7.74483	2.06832e-20
-7.69483	3.49711e-20
-7.64483	5.89873e-20
-7.59483	9.92565e-20
-7.54483	1.66612e-19
-7.49483	2.78993e-19
-7.44483	4.66035e-19
-7.39483	7.76557e-19
-7.34483	1.29079e-18
-7.29483	2.14021e-18
-7.24483	3.53975e-18
-7.19483	5.8398e-18
-7.14483	9.61011e-18
-7.09483	1.57746e-17
-7.04483	2.58274e-17
-6.99483	4.21785e-17
-6.94483	6.87043e-17
-6.89483	1.11623e-16
-6.84483	1.80882e-16
-6.79483	2.9235e-16
-6.74483	4.71271e-16
-6.69483	7.57691e-16
-6.64483	1.21496e-15
-6.59483	1.94302e-15
-6.54483	3.09905e-15
-6.49483	4.92961e-15
-6.44483	7.82027e-15
-6.39483	1.23723e-14
-6.34483	1.95207e-14
-6.29483	3.07147e-14
-6.24483	4.81949e-14
-6.19483	7.5414e-14
-6.14483	1.17677e-13
-6.09483	1.83113e-13
-6.04483	2.84135e-13
-5.99483	4.39645e-13
-5.94483	6.78339e-13
-5.89483	1.04364e-12
-5.84483	1.60107e-12
-5.79483	2.44917e-12
-5.74483	3.73567e-12
-5.69483	5.68138e-12
-5.64483	8.61529e-12
-5.59483	1.3026e-11
-5.54483	1.96366e-11
-5.49483	2.95145e-11
-5.44483	4.42291e-11
-5.39483	6.60816e-11
-5.34483	9.84341e-11
-5.29483	1.46183e-10
-5.24483	2.16435e-10
-5.19483	3.19472e-10
-5.14483	4.70115e-10
-5.09483	6.89663e-10
-5.04483	1.00861e-09
-4.99483	1.47048e-09
-4.94483	2.13716e-09
-4.89483	3.09636e-09
-4.84483	4.47191e-09
-4.79483	6.4381e-09
-4.74483	9.2393e-09
-4.69483	1.32169e-08
-4.64483	1.88462e-08
-4.59483	2.67865e-08
-4.54483	3.79489e-08
-4.49483	5.35878e-08
-4.44483	7.54241e-08
-4.39483	1.0581e-07
-4.34483	1.47948e-07
-4.29483	2.06181e-07
-4.24483	2.86378e-07
-4.19483	3.96441e-07
-4.14483	5.46961e-07
-4.09483	7.52086e-07
-4.04483	1.03064e-06
-3.99483	1.40755e-06
-3.94483	1.91574e-06
-3.89483	2.59847e-06
-3.84483	3.51237e-06
-3.79483	4.73127e-06
-3.74483	6.35104e-06
-3.69483	8.49562e-06
-3.64483	1.13246e-05
-3.59483	1.50425e-05
-3.54483	1.99105e-05
-3.49483	2.62604e-05
-3.44483	3.45123e-05
-3.39483	4.51953e-05
-3.34483	5.89728e-05
-3.29483	7.66735e-05
-3.24483	9.93269e-05
-3.19483	0.000128207
-3.14483	0.000164881
-3.09483	0.000211272
-3.04483	0.000269724
-2.99483	0.000343079
-2.94483	0.000434774
-2.89483	0.000548934
-2.84483	0.000690494
-2.79483	0.000865318
-2.74483	0.00108035
-2.69483	0.00134374
-2.64483	0.00166506
-2.59483	0.00205541
-2.54483	0.00252766
-2.49483	0.00309658
-2.44483	0.00377908
-2.39483	0.00459436
-2.34483	0.00556407
-2.29483	0.00671252
-2.24483	0.00806676
-2.19483	0.00965667
-2.14483	0.0115151
-2.09483	0.0136776
-2.04483	0.0161829
-1.99483	0.0190722
-1.94483	0.0223891
-1.89483	0.0261795
-1.84483	0.0304909
-1.79483	0.035372
-1.74483	0.0408718
-1.69483	0.0470394
-1.64483	0.0539222
-1.59483	0.0615656
-1.54483	0.0700115
-1.49483	0.0792973
-1.44483	0.0894544
-1.39483	0.100507
-1.34483	0.11247
-1.29483	0.12535
-1.24483	0.13914
-1.19483	0.153821
-1.14483	0.169363
-1.09483	0.185718
-1.04483	0.202823
-0.994826	0.220603
-0.944826	0.238963
-0.894826	0.257794
-0.844826	0.276972
-0.794826	0.296359
