-8.79483	0
-8.74483	2.17276e-24
-8.69483	4.97626e-24
-8.64483	9.21938e-24
-8.59483	1.61161e-23
-8.54483	2.76232e-23
-8.49483	4.69796e-23
-8.44483	7.9592e-23
-8.39483	1.34501e-22
-8.34483	2.26813e-22
-8.29483	3.8173e-22
-8.24483	6.41224e-22
-8.19483	1.07505e-21
-8.14483	1.79893e-21
-8.09483	3.0044e-21
-8.04483	5.00789e-21
-7.99483	8.33105e-21
-7.94483	1.38321e-20
-7.89483	2.29199e-20
-7.84483	3.79025e-20
-7.79483	6.25531e-20
-7.74483	1.03026e-19
-7.69483	1.69341e-19
-7.64483	2.77768e-19
-7.59483	4.54679e-19
-7.54483	7.42716e-19
-7.49483	1.21068e-18
-7.44483	1.96934e-18
-7.39483	3.1966e-18
-7.34483	5.17759e-18
-7.29483	8.36818e-18
-7.24483	1.34956e-17
-7.19483	2.17174e-17
-7.14483	3.48713e-17
-7.09483	5.58687e-17
-7.04483	8.93104e-17
-6.99483	1.4245e-16
-6.94483	2.26696e-16
-6.89483	3.59947e-16
-6.84483	5.70218e-16
-6.79483	9.01248e-16
-6.74483	1.42116e-15
-6.69483	2.23577e-15
-6.64483	3.50908e-15
-6.59483	5.49458e-15
-6.54483	8.58307e-15
-6.49483	1.33756e-14
-6.44483	2.07939e-14
-6.39483	3.22482e-14
-6.34483	4.98904e-14
-6.29483	7.69949e-14
-6.24483	1.18531e-13
-6.19483	1.82023e-13
-6.14483	2.78823e-13
-6.09483	4.26029e-13
-6.04483	6.49304e-13
-5.99483	9.87072e-13
-5.94483	1.4967e-12
-5.89483	2.26359e-12
-5.84483	3.41453e-12
-5.79483	5.13722e-12
-5.74483	7.7087e-12
-5.69483	1.15367e-11
-5.64483	1.72198e-11
-5.59483	2.56334e-11
-5.54483	3.8055e-11
-5.49483	5.63428e-11
-5.44483	8.31911e-11
-5.39483	1.22496e-10
-5.34483	1.79872e-10
-5.29483	2.63389e-10
-5.24483	3.84604e-10
-5.19483	5.60025e-10
-5.14483	8.13147e-10
-5.09483	1.17731e-09
-5.04483	1.69969e-09
-4.99483	2.44677e-09
-4.94483	3.51201e-09
-4.89483	5.02632e-09
-4.84483	7.17247e-09
-4.79483	1.02048e-08
-4.74483	1.4476e-08
-4.69483	2.04737e-08
-4.64483	2.88694e-08
-4.59483	4.05851e-08
-4.54483	5.6882e-08
-4.49483	7.94795e-08
-4.44483	1.10713e-07
-4.39483	1.53746e-07
-4.34483	2.12841e-07
-4.29483	2.93731e-07
-4.24483	4.04092e-07
-4.19483	5.54164e-07
-4.14483	7.57559e-07
-4.09483	1.0323e-06
-4.04483	1.40218e-06
-3.99483	1.89845e-06
-3.94483	2.56204e-06
-3.89483	3.44632e-06
-3.84483	4.62064e-06
-3.79483	6.17473e-06
-3.74483	8.22425e-06
-3.69483	1.09176e-05
-3.64483	1.44447e-05
-3.59483	1.90472e-05
-3.54483	2.50314e-05
-3.49483	3.27843e-05
-3.44483	4.27923e-05
-3.39483	5.56646e-05
-3.34483	7.21602e-05
-3.29483	9.32212e-05
-3.24483	0.000120012
-3.19483	0.000153963
-3.14483	0.000196829
-3.09483	0.000250746
-3.04483	0.000318305
-2.99483	0.000402634
-2.94483	0.000507492
-2.89483	0.000637373
-2.84483	0.000797622
-2.79483	0.000994565
-2.74483	0.00123565
-2.69483	0.0015296
-2.64483	0.00188658
-2.59483	0.00231835
-2.54483	0.00283847
-2.49483	0.00346248
-2.44483	0.00420803
-2.39483	0.00509513
-2.34483	0.00614625
-2.29483	0.00738649
-2.24483	0.00884369
-2.19483	0.0105485
-2.14483	0.0125344
-2.09483	0.0148378
-2.04483	0.0174978
-1.99483	0.0205558
-1.94483	0.024056
-1.89483	0.0280443
-1.84483	0.032568
-1.79483	0.0376755
-1.74483	0.0434154
-1.69483	0.0498359
-1.64483	0.0569835
-1.59483	0.0649022
-1.54483	0.0736325
-1.49483	0.0832101
-1.44483	0.0936643
-1.39483	0.105017
-1.34483	0.117282
-1.29483	0.130461
-1.24483	0.144547
-1.19483	0.159519
-1.14483	0.175342
-1.09483	0.191967
-1.04483	0.20933
-0.994826	0.227352
-0.944826	0.245938
-0.894826	0.264977
-0.844826	0.284344
-0.794826	0.303901
-0.744826	0.323496
-0.694826	0.342968
-0.644826	0.362145
-0.594826	0.380852
-0.544826	0.398906
-0.494826	0.416127
-0.444826	0.432334
-0.394826	0.447354
-0.344826	0.461019
-0.294826	0.473175
-0.244826	0.483681
-0.194826	0.492414
-0.144826	0.499269
-0.094826	0.504163
-0.044826	0.507037
0.00517395	0.507856
0.055174	0.50661
0.105174	0.503314
0.155174	0.498008
